,Date,Crypto,Quote,Open,High,Low,Close,Volume,Mean,Std Dev,Buy Signal,Sell Signal,Mean Reversion Signal,Momentum,Momentum Signal
126,2023-08-04 15:15:00,LTC,USD,6823.49,6830.02,6812.88,6817.78,163789.9,6823.327499999999,10.234043742151522,False,False,Hold,13.069999999999709,Buy
125,2023-08-04 15:20:00,LTC,USD,6818.59,6822.67,6817.78,6819.41,92672.75,6823.45,10.168265908178737,False,False,Hold,5.720000000000255,Buy
124,2023-08-04 15:25:00,LTC,USD,6820.22,6827.57,6817.78,6825.94,95203.9,6823.000999999999,9.827689614470524,False,False,Hold,0.819999999999709,Buy
123,2023-08-04 15:30:00,LTC,USD,6826.76,6830.02,6816.14,6816.14,57726.55,6822.1845,9.676787459006313,False,False,Hold,-9.799999999999272,Sell
122,2023-08-04 15:35:00,LTC,USD,6816.96,6821.04,6812.06,6817.78,113575.15,6822.1845,9.676787459006313,False,False,Hold,-8.159999999999854,Sell
121,2023-08-04 15:40:00,LTC,USD,6816.96,6820.22,6814.51,6819.41,128190.5,6823.204999999999,8.041054199049904,False,False,Hold,-21.230000000000473,Sell
120,2023-08-04 15:45:00,LTC,USD,6820.22,6826.76,6814.51,6822.67,227476.9,6824.103,6.7691468015950145,False,False,Hold,-13.069999999999709,Sell
119,2023-08-04 15:50:00,LTC,USD,6822.67,6822.67,6809.61,6812.06,148684.65,6824.0215,6.909475016272162,True,False,Buy,-14.699999999999818,Sell
118,2023-08-04 15:55:00,LTC,USD,6812.06,6813.69,6795.73,6805.53,296961.05,6823.0419999999995,8.041394615916861,True,False,Buy,-14.69000000000051,Sell
117,2023-08-04 16:00:00,LTC,USD,6805.53,6814.51,6801.45,6813.69,178813.5,6822.4295,8.272258315118426,True,False,Buy,-21.230000000000473,Sell
116,2023-08-04 16:05:00,LTC,USD,6814.51,6819.41,6792.46,6794.1,218332.1,6820.8375,10.361168840303945,True,False,Buy,-31.839999999999236,Sell
115,2023-08-04 16:10:00,LTC,USD,6794.91,6802.26,6792.46,6801.45,104267.05,6818.878,10.122060119019558,True,False,Buy,-22.039999999999964,Sell
114,2023-08-04 16:15:00,LTC,USD,6801.45,6802.26,6793.28,6798.18,117820.95,6817.0,10.31148669664687,True,False,Buy,-22.859999999999673,Sell
113,2023-08-04 16:20:00,LTC,USD,6797.36,6805.53,6797.36,6803.89,144928.75,6815.8565,10.439477338719385,True,False,Buy,-19.599999999999454,Sell
112,2023-08-04 16:25:00,LTC,USD,6803.89,6816.14,6803.89,6814.51,91366.35,6815.570999999999,10.39183328136748,False,False,Hold,-3.269999999999527,Sell
111,2023-08-04 16:30:00,LTC,USD,6814.51,6814.51,6803.89,6805.53,78465.65,6814.1015,9.556103188970004,False,False,Hold,-13.88000000000011,Sell
110,2023-08-04 16:35:00,LTC,USD,6806.34,6808.79,6802.26,6807.16,78139.05,6813.1625,9.249361215514986,False,False,Hold,-18.779999999999745,Sell
109,2023-08-04 16:40:00,LTC,USD,6807.16,6819.41,6807.16,6818.59,104920.25,6812.9175000000005,9.023545151745866,False,False,Hold,2.449999999999818,Buy
108,2023-08-04 16:45:00,LTC,USD,6818.59,6820.22,6813.69,6815.33,60829.25,6812.632,8.841522612400688,False,False,Hold,-2.449999999999818,Sell
107,2023-08-04 16:50:00,LTC,USD,6815.33,6822.67,6814.51,6821.04,177262.15,6812.5095,8.698989944410785,False,False,Hold,1.6300000000001091,Buy
106,2023-08-04 16:55:00,LTC,USD,6821.04,6828.39,6820.22,6822.67,113166.9,6812.753999999999,8.920815634193955,False,True,Sell,0.0,Hold
105,2023-08-04 17:00:00,LTC,USD,6822.67,6826.76,6818.59,6819.41,80180.3,6812.754000000001,8.920815634193955,False,False,Hold,7.349999999999454,Buy
104,2023-08-04 17:05:00,LTC,USD,6819.41,6821.04,6812.88,6817.78,102144.15,6812.3460000000005,8.460741786585514,False,False,Hold,12.25,Buy
103,2023-08-04 17:10:00,LTC,USD,6818.59,6823.49,6817.78,6821.04,54133.95,6812.591,8.645319938697206,False,False,Hold,7.350000000000364,Buy
102,2023-08-04 17:15:00,LTC,USD,6821.04,6822.67,6815.33,6816.14,74546.45,6812.509,8.601177336811313,False,False,Hold,22.039999999999964,Buy
101,2023-08-04 17:20:00,LTC,USD,6816.14,6816.14,6810.43,6811.24,53970.65,6812.1005000000005,8.448836403864814,False,False,Hold,9.789999999999964,Buy
100,2023-08-04 17:25:00,LTC,USD,6811.24,6813.69,6807.16,6810.43,335254.9,6811.4884999999995,8.078103135233782,False,False,Hold,12.25,Buy
99,2023-08-04 17:30:00,LTC,USD,6811.24,6813.69,6809.61,6811.24,81731.65,6811.4475,8.077130727541132,False,False,Hold,7.349999999999454,Buy
98,2023-08-04 17:35:00,LTC,USD,6811.24,6811.24,6803.89,6810.43,154726.75,6811.6925,7.961680512257806,False,False,Hold,-4.079999999999927,Sell
97,2023-08-04 17:40:00,LTC,USD,6809.61,6812.88,6808.79,6812.06,98388.25,6811.611,7.948488701124029,False,False,Hold,6.530000000000655,Buy
96,2023-08-04 17:45:00,LTC,USD,6812.06,6812.06,6806.34,6811.24,71280.45,6812.467999999999,6.802493815182139,False,False,Hold,4.079999999999927,Buy
95,2023-08-04 17:50:00,LTC,USD,6811.24,6812.88,6801.45,6804.71,170893.45,6812.630999999999,6.559297860395009,True,False,Buy,-13.88000000000011,Sell
94,2023-08-04 17:55:00,LTC,USD,6805.53,6807.16,6802.26,6803.08,111778.85,6812.876000000001,6.063927336073144,True,False,Buy,-12.25,Sell
93,2023-08-04 18:00:00,LTC,USD,6802.26,6802.26,6776.13,6782.67,2065663.35,6811.815,8.90828384443119,True,False,Buy,-38.36999999999989,Sell
92,2023-08-04 18:05:00,LTC,USD,6782.67,6785.93,6772.87,6781.03,392328.25,6810.1410000000005,11.22075281273572,True,False,Buy,-41.64000000000033,Sell
91,2023-08-04 18:10:00,LTC,USD,6781.85,6781.85,6766.34,6766.34,289204.3,6808.181500000001,14.890254769665566,True,False,Buy,-53.06999999999971,Sell
90,2023-08-04 18:15:00,LTC,USD,6767.15,6768.79,6735.31,6753.27,456505.15,6805.486999999999,19.305980556900344,True,False,Buy,-64.50999999999931,Sell
89,2023-08-04 18:20:00,LTC,USD,6752.46,6753.27,6699.38,6705.91,1116808.7,6799.853,29.191516449677387,True,False,Buy,-115.13000000000011,Sell
88,2023-08-04 18:25:00,LTC,USD,6705.91,6715.71,6669.17,6709.18,1712445.45,6794.5455,35.25054108954101,True,False,Buy,-106.96000000000004,Sell
87,2023-08-04 18:30:00,LTC,USD,6708.36,6720.61,6691.22,6696.12,659487.05,6788.299499999999,40.920193506129046,True,False,Buy,-115.11999999999989,Sell
86,2023-08-04 18:35:00,LTC,USD,6696.93,6701.02,6668.36,6674.07,580694.8,6780.869500000001,47.338496571306585,True,False,Buy,-136.36000000000058,Sell
85,2023-08-04 18:40:00,LTC,USD,6676.52,6678.97,6646.31,6672.44,1024217.6,6773.521000000001,52.19866361467362,True,False,Buy,-138.80000000000018,Sell
84,2023-08-04 18:45:00,LTC,USD,6671.62,6671.62,6592.42,6649.58,2710780.0,6765.111,57.92793144116666,True,False,Buy,-160.85000000000036,Sell
83,2023-08-04 18:50:00,LTC,USD,6649.58,6672.44,6640.59,6646.31,1075412.15,6756.3745,62.076504367380934,True,False,Buy,-165.75,Sell
82,2023-08-04 18:55:00,LTC,USD,6646.31,6655.29,6634.06,6650.39,497575.1,6748.0869999999995,64.68689838062227,True,False,Buy,-160.84999999999945,Sell
81,2023-08-04 19:00:00,LTC,USD,6648.76,6683.87,6643.04,6672.44,337786.05,6741.147,64.99975579710916,True,False,Buy,-132.27000000000044,Sell
80,2023-08-04 19:05:00,LTC,USD,6672.44,6683.87,6664.27,6669.99,264137.75,6734.125,64.70638612426667,False,False,Hold,-133.09000000000015,Sell
79,2023-08-04 19:10:00,LTC,USD,6670.81,6682.24,6662.64,6677.34,611150.25,6727.43,63.21757092520772,False,False,Hold,-105.32999999999993,Sell
78,2023-08-04 19:15:00,LTC,USD,6678.15,6692.85,6672.44,6688.77,584042.45,6721.347,60.61018761856199,False,False,Hold,-92.25999999999931,Sell
77,2023-08-04 19:20:00,LTC,USD,6687.95,6693.67,6685.5,6686.32,451769.45,6715.06,57.12673675811443,False,False,Hold,-80.02000000000044,Sell
76,2023-08-04 19:25:00,LTC,USD,6685.5,6687.14,6666.72,6677.34,556036.5,6708.365,52.95557348530136,False,False,Hold,-75.93000000000029,Sell
75,2023-08-04 19:30:00,LTC,USD,6677.34,6693.67,6676.52,6691.22,192040.8,6702.6905,47.93040760749124,False,False,Hold,-14.6899999999996,Sell
74,2023-08-04 19:35:00,LTC,USD,6691.22,6693.67,6681.42,6684.69,212698.25,6696.771000000001,41.797955238317634,False,False,Hold,-24.49000000000069,Sell
73,2023-08-04 19:40:00,LTC,USD,6684.69,6695.3,6682.24,6695.3,80098.65,6692.402500000001,36.58886944282862,False,False,Hold,-0.819999999999709,Sell
72,2023-08-04 19:45:00,LTC,USD,6695.3,6701.02,6684.69,6687.14,202002.1,6687.7080000000005,30.059813635292493,False,False,Hold,13.070000000000618,Buy
71,2023-08-04 19:50:00,LTC,USD,6687.14,6701.02,6675.7,6697.75,765958.65,6684.2785,23.89767270653092,False,False,Hold,25.3100000000004,Buy
70,2023-08-04 19:55:00,LTC,USD,6697.75,6714.08,6692.03,6706.73,245603.2,6681.9515,18.477327009608757,False,True,Sell,57.149999999999636,Buy
69,2023-08-04 20:00:00,LTC,USD,6706.73,6737.76,6700.2,6729.59,572529.8,6683.135499999999,20.716381129537165,False,True,Sell,83.27999999999975,Buy
68,2023-08-04 20:05:00,LTC,USD,6728.78,6736.94,6723.88,6727.96,252461.8,6684.0745,22.322381846809783,False,True,Sell,77.56999999999971,Buy
67,2023-08-04 20:10:00,LTC,USD,6728.78,6728.78,6714.9,6718.98,114391.65,6685.217500000001,23.52451887195364,False,True,Sell,46.539999999999964,Buy
66,2023-08-04 20:15:00,LTC,USD,6718.98,6743.47,6718.16,6735.31,478877.25,6688.2795,25.866185704386158,False,True,Sell,65.32000000000062,Buy
65,2023-08-04 20:20:00,LTC,USD,6735.31,6741.84,6731.23,6734.49,265444.15,6691.3820000000005,27.53384722767581,False,True,Sell,57.149999999999636,Buy
64,2023-08-04 20:25:00,LTC,USD,6734.49,6740.21,6727.14,6732.86,168035.7,6695.546,27.174273321019456,False,True,Sell,44.089999999999236,Buy
63,2023-08-04 20:30:00,LTC,USD,6733.68,6735.31,6727.14,6727.96,94060.8,6699.628500000001,25.467759861590498,False,True,Sell,41.64000000000033,Buy
62,2023-08-04 20:35:00,LTC,USD,6728.78,6728.78,6668.36,6694.48,2100446.25,6701.8330000000005,22.74389428764733,False,False,Hold,17.139999999999418,Buy
61,2023-08-04 20:40:00,LTC,USD,6695.3,6711.63,6685.5,6690.4,409556.4,6702.731,21.859656158496424,False,False,Hold,-0.8200000000006185,Sell
60,2023-08-04 20:45:00,LTC,USD,6689.58,6701.83,6618.55,6684.69,2212551.7,6703.466,20.928131256612918,False,False,Hold,0.0,Hold
59,2023-08-04 20:50:00,LTC,USD,6683.87,6704.28,6678.15,6695.3,254666.35,6704.364,20.117725203603808,False,False,Hold,0.0,Hold
58,2023-08-04 20:55:00,LTC,USD,6696.93,6710.81,6687.95,6701.83,376978.05,6705.017,19.794276977246145,False,False,Hold,14.6899999999996,Buy
57,2023-08-04 21:00:00,LTC,USD,6701.02,6713.26,6700.2,6706.73,250828.8,6706.0375,19.29955381947727,False,False,Hold,8.979999999999563,Buy
56,2023-08-04 21:05:00,LTC,USD,6705.91,6743.47,6705.91,6731.23,605353.1,6708.731999999999,18.83849882273272,False,True,Sell,24.5,Buy
55,2023-08-04 21:10:00,LTC,USD,6731.23,6738.57,6724.69,6727.96,303166.45,6710.569,18.83228775546561,False,False,Hold,-1.6300000000001091,Sell
54,2023-08-04 21:15:00,LTC,USD,6727.14,6733.68,6718.16,6720.61,150644.25,6712.365,17.92533182543786,False,False,Hold,-7.350000000000364,Sell
53,2023-08-04 21:20:00,LTC,USD,6720.61,6720.61,6711.63,6716.53,251073.75,6713.4265,17.484775716077845,False,False,Hold,-2.449999999999818,Sell
52,2023-08-04 21:25:00,LTC,USD,6716.53,6726.33,6716.53,6720.61,104267.05,6715.1,16.40481444093684,False,False,Hold,-14.700000000000728,Sell
51,2023-08-04 21:30:00,LTC,USD,6720.61,6729.59,6701.83,6701.83,164933.0,6715.303999999999,16.201817441895834,False,False,Hold,-32.659999999999854,Sell
50,2023-08-04 21:35:00,LTC,USD,6701.83,6711.63,6698.57,6710.81,139539.85,6715.508,16.113624702471558,False,False,Hold,-22.049999999999272,Sell
49,2023-08-04 21:40:00,LTC,USD,6710.0,6710.0,6692.85,6701.83,182569.4,6714.12,16.032176855820037,False,False,Hold,-26.13000000000011,Sell
48,2023-08-04 21:45:00,LTC,USD,6701.83,6709.18,6701.02,6702.65,89325.1,6712.8544999999995,15.880422729010117,False,False,Hold,8.170000000000073,Buy
47,2023-08-04 21:50:00,LTC,USD,6701.83,6710.0,6700.2,6706.73,48745.05,6712.242,15.867963952549808,False,False,Hold,16.329999999999927,Buy
46,2023-08-04 21:55:00,LTC,USD,6706.73,6706.73,6692.03,6698.57,82711.45,6710.405000000001,15.16809827442272,False,False,Hold,13.88000000000011,Buy
45,2023-08-04 22:00:00,LTC,USD,6697.75,6708.36,6696.93,6699.38,216617.45,6708.6494999999995,14.237054498344476,False,False,Hold,4.079999999999927,Buy
44,2023-08-04 22:05:00,LTC,USD,6698.57,6706.73,6696.93,6704.28,60665.95,6707.2205,13.065188972765318,False,False,Hold,2.449999999999818,Buy
43,2023-08-04 22:10:00,LTC,USD,6704.28,6704.28,6699.38,6699.38,52337.65,6705.791499999999,12.212568709038628,False,False,Hold,-7.349999999999454,Sell
42,2023-08-04 22:15:00,LTC,USD,6699.38,6703.47,6697.75,6698.57,71443.75,6705.995999999999,12.046299890503317,False,False,Hold,-32.659999999999854,Sell
41,2023-08-04 22:20:00,LTC,USD,6697.75,6704.28,6697.75,6698.57,78465.65,6706.4045,11.620594909553796,False,False,Hold,-29.390000000000327,Sell
40,2023-08-04 22:25:00,LTC,USD,6697.75,6705.1,6697.75,6697.75,116351.25,6707.0575,10.663708683852205,False,False,Hold,-22.859999999999673,Sell
39,2023-08-04 22:30:00,LTC,USD,6696.93,6699.38,6687.14,6688.77,130068.45,6706.731,11.132316115911554,True,False,Buy,-27.75999999999931,Sell
38,2023-08-04 22:35:00,LTC,USD,6687.95,6695.3,6681.42,6695.3,158890.9,6706.4045,11.376699861390252,False,False,Hold,-25.30999999999949,Sell
37,2023-08-04 22:40:00,LTC,USD,6695.3,6703.47,6695.3,6699.38,115779.7,6706.036999999999,11.48384040840103,False,False,Hold,-2.449999999999818,Sell
36,2023-08-04 22:45:00,LTC,USD,6699.38,6699.38,6687.14,6687.14,157829.45,6703.8324999999995,10.590229297716865,True,False,Buy,-23.670000000000073,Sell
35,2023-08-04 22:50:00,LTC,USD,6687.14,6694.48,6686.32,6692.85,64340.2,6702.077,9.198826069226264,True,False,Buy,-8.979999999999563,Sell
34,2023-08-04 22:55:00,LTC,USD,6692.85,6694.48,6688.77,6692.85,70708.9,6700.689,8.306256931359133,False,False,Hold,-9.799999999999272,Sell
33,2023-08-04 23:00:00,LTC,USD,6693.67,6703.47,6691.22,6702.65,186243.65,6699.995,7.448630040007348,False,False,Hold,-4.079999999999927,Sell
32,2023-08-04 23:05:00,LTC,USD,6702.65,6704.28,6692.03,6702.65,256544.3,6699.097,5.71287751250528,False,False,Hold,4.079999999999927,Buy
31,2023-08-04 23:10:00,LTC,USD,6702.65,6712.45,6696.12,6705.1,245848.15,6699.260499999999,5.840577183918744,False,False,Hold,5.720000000000255,Buy
30,2023-08-04 23:15:00,LTC,USD,6705.1,6707.55,6697.75,6698.57,44662.55,6698.6485,5.169390959671565,False,False,Hold,-5.710000000000036,Sell
29,2023-08-04 23:20:00,LTC,USD,6697.75,6700.2,6691.22,6692.03,68177.75,6698.1585,5.314379970690317,True,False,Buy,-7.350000000000364,Sell
28,2023-08-04 23:25:00,LTC,USD,6692.03,6699.38,6689.58,6692.85,62870.5,6697.6685,5.330224913712583,False,False,Hold,-5.719999999999345,Sell
27,2023-08-04 23:30:00,LTC,USD,6693.67,6700.2,6691.22,6699.38,78057.4,6697.3009999999995,4.909346510185798,False,False,Hold,0.8100000000004002,Buy
26,2023-08-04 23:35:00,LTC,USD,6699.38,6710.0,6698.57,6707.55,60176.05,6697.75,5.416017180959479,False,True,Sell,9.800000000000182,Buy
25,2023-08-04 23:40:00,LTC,USD,6708.36,6722.24,6707.55,6716.53,124924.5,6698.6075,6.854337754431689,False,True,Sell,27.75999999999931,Buy
24,2023-08-04 23:45:00,LTC,USD,6714.9,6716.53,6710.81,6712.45,46295.55,6699.0160000000005,7.429518224746032,False,True,Sell,17.149999999999636,Buy
23,2023-08-04 23:50:00,LTC,USD,6712.45,6714.9,6705.91,6707.55,35599.4,6699.424499999999,7.671259743473629,False,True,Sell,8.170000000000073,Buy
22,2023-08-04 23:55:00,LTC,USD,6707.55,6712.45,6703.47,6711.63,111288.95,6700.077499999999,8.136442307315205,False,True,Sell,24.48999999999978,Buy
21,2023-08-05 00:00:00,LTC,USD,6711.63,6720.61,6710.0,6715.71,249604.05,6700.9345,8.841426697759724,False,True,Sell,22.859999999999673,Buy
20,2023-08-05 00:05:00,LTC,USD,6714.9,6728.78,6714.08,6728.78,152113.95,6702.486,10.76625693638692,False,True,Sell,35.92999999999938,Buy
19,2023-08-05 00:10:00,LTC,USD,6728.78,6732.86,6710.81,6714.08,238254.7,6703.7515,10.554609506815945,False,False,Hold,11.430000000000291,Buy
18,2023-08-05 00:15:00,LTC,USD,6712.45,6715.71,6706.73,6707.55,150562.6,6704.364,10.392541556292784,False,False,Hold,4.900000000000546,Buy
17,2023-08-05 00:20:00,LTC,USD,6707.55,6710.0,6705.1,6709.18,62625.55,6704.853999999999,10.376200196873354,False,False,Hold,4.079999999999927,Buy
16,2023-08-05 00:25:00,LTC,USD,6709.18,6726.33,6708.36,6726.33,68422.7,6706.813499999999,10.553834561270762,False,True,Sell,27.76000000000022,Buy
15,2023-08-05 00:30:00,LTC,USD,6726.33,6732.04,6722.24,6732.04,94060.8,6708.773000000001,11.426859447872665,False,True,Sell,40.01000000000022,Buy
14,2023-08-05 00:35:00,LTC,USD,6732.04,6736.13,6727.14,6727.96,93652.55,6710.5285,11.548188864579005,False,True,Sell,35.10999999999967,Buy
13,2023-08-05 00:40:00,LTC,USD,6727.96,6735.31,6721.43,6733.68,55766.95,6712.08,12.480786918485446,False,True,Sell,34.30000000000018,Buy
12,2023-08-05 00:45:00,LTC,USD,6733.68,6741.84,6727.96,6727.96,84262.8,6713.3455,12.754463604616753,False,True,Sell,20.409999999999854,Buy
11,2023-08-05 00:50:00,LTC,USD,6728.78,6730.41,6720.61,6729.59,48255.15,6714.57,13.092299866290693,False,True,Sell,13.0600000000004,Buy
10,2023-08-05 00:55:00,LTC,USD,6729.59,6730.41,6720.61,6721.43,52745.9,6715.713000000001,12.610957265699849,False,False,Hold,8.980000000000473,Buy
9,2023-08-05 01:00:00,LTC,USD,6722.24,6732.04,6721.43,6731.23,61074.2,6717.673,11.753497620505186,False,True,Sell,23.67999999999938,Buy
8,2023-08-05 01:05:00,LTC,USD,6732.04,6736.94,6726.33,6732.04,61237.5,6719.6325,10.60830353764537,False,True,Sell,20.409999999999854,Buy
7,2023-08-05 01:10:00,LTC,USD,6732.86,6733.68,6722.24,6722.24,77159.25,6720.775500000001,9.483204807474822,False,False,Hold,6.529999999999745,Buy
6,2023-08-05 01:15:00,LTC,USD,6723.06,6723.88,6714.9,6717.35,132273.0,6721.2654999999995,9.005000058417368,False,False,Hold,-11.429999999999382,Sell
5,2023-08-05 01:20:00,LTC,USD,6716.53,6718.98,6710.0,6714.08,103940.45,6721.143000000001,9.089081998662554,False,False,Hold,0.0,Hold
4,2023-08-05 01:25:00,LTC,USD,6714.08,6714.08,6695.3,6703.47,253033.35,6720.694,9.739640866581633,True,False,Buy,-4.079999999999927,Sell
3,2023-08-05 01:30:00,LTC,USD,6703.47,6710.81,6696.12,6701.83,154726.75,6720.408,10.218150311525704,True,False,Buy,-7.350000000000364,Sell
2,2023-08-05 01:35:00,LTC,USD,6701.02,6702.65,6678.97,6686.32,261198.35,6719.1425,12.642264068944458,True,False,Buy,-40.01000000000022,Sell
1,2023-08-05 01:40:00,LTC,USD,6685.5,6690.4,6680.6,6687.95,64013.6,6717.7545,14.435645018657855,True,False,Buy,-44.090000000000146,Sell
0,2023-08-05 01:45:00,LTC,USD,6688.77,6688.77,6659.37,6665.91,312556.2,6714.611,18.249769688508938,True,False,Buy,-62.05000000000018,Sell
287,2023-08-04 01:50:00,BCH,USD,50962.34,51007.32,50962.34,50962.34,71743.1,,,False,False,Hold,,Hold
286,2023-08-04 01:55:00,BCH,USD,50962.34,51029.81,50939.85,50939.85,84112.6,,,False,False,Hold,,Hold
285,2023-08-04 02:00:00,BCH,USD,50939.85,51074.79,50939.85,51007.32,122345.6,,,False,False,Hold,,Hold
284,2023-08-04 02:05:00,BCH,USD,51029.81,51029.81,50917.36,50917.36,56449.9,,,False,False,Hold,,Hold
283,2023-08-04 02:10:00,BCH,USD,50894.87,51007.32,50894.87,50984.83,32160.7,,,False,False,Hold,,Hold
282,2023-08-04 02:15:00,BCH,USD,50962.34,51029.81,50962.34,51029.81,91084.5,,,False,False,Hold,,Hold
281,2023-08-04 02:20:00,BCH,USD,51007.32,51074.79,50894.87,50939.85,139887.8,,,False,False,Hold,,Hold
280,2023-08-04 02:25:00,BCH,USD,50939.85,51074.79,50917.36,51052.3,121895.8,,,False,False,Hold,,Hold
279,2023-08-04 02:30:00,BCH,USD,51052.3,51119.77,51052.3,51097.28,24963.9,,,False,False,Hold,,Hold
278,2023-08-04 02:35:00,BCH,USD,51097.28,51187.24,51097.28,51119.77,45429.8,,,False,False,Hold,,Hold
277,2023-08-04 02:40:00,BCH,USD,51142.26,51164.75,51097.28,51164.75,15518.1,,,False,False,Hold,,Hold
276,2023-08-04 02:45:00,BCH,USD,51164.75,51209.73,51142.26,51164.75,16417.7,,,False,False,Hold,,Hold
275,2023-08-04 02:50:00,BCH,USD,51142.26,51142.26,51119.77,51119.77,18216.9,,,False,False,Hold,,Hold
274,2023-08-04 02:55:00,BCH,USD,51119.77,51142.26,51074.79,51074.79,22939.8,,,False,False,Hold,,Hold
273,2023-08-04 03:00:00,BCH,USD,51097.28,51142.26,51074.79,51142.26,31710.9,,,False,False,Hold,179.92000000000553,Buy
272,2023-08-04 03:05:00,BCH,USD,51142.26,51164.75,51097.28,51142.26,37108.5,,,False,False,Hold,202.4100000000035,Buy
271,2023-08-04 03:10:00,BCH,USD,51119.77,51164.75,51052.3,51164.75,27887.6,,,False,False,Hold,157.4300000000003,Buy
270,2023-08-04 03:15:00,BCH,USD,51164.75,51164.75,51097.28,51142.26,16867.5,,,False,False,Hold,224.90000000000146,Buy
269,2023-08-04 03:20:00,BCH,USD,51142.26,51164.75,51119.77,51119.77,14393.6,,,False,False,Hold,134.93999999999505,Buy
268,2023-08-04 03:25:00,BCH,USD,51119.77,51142.26,51097.28,51142.26,16192.8,51071.4165,85.17962977854802,False,False,Hold,112.45000000000437,Buy
267,2023-08-04 03:30:00,BCH,USD,51164.75,51187.24,51119.77,51119.77,6072.3,51079.288,81.77536146760652,False,False,Hold,179.91999999999825,Buy
266,2023-08-04 03:35:00,BCH,USD,51119.77,51142.26,51074.79,51142.26,25413.7,51089.408500000005,75.92621475554316,False,False,Hold,89.95999999999913,Buy
265,2023-08-04 03:40:00,BCH,USD,51142.26,51187.24,51119.77,51119.77,81188.9,51095.031,73.65712184810639,False,False,Hold,22.489999999997963,Buy
264,2023-08-04 03:45:00,BCH,USD,51164.75,51209.73,51142.26,51187.24,15068.3,51108.525,63.40173295821023,False,True,Sell,67.47000000000116,Buy
263,2023-08-04 03:50:00,BCH,USD,51209.73,51209.73,51119.77,51119.77,43630.6,51115.272000000004,56.33143084505655,False,False,Hold,-44.9800000000032,Sell
262,2023-08-04 03:55:00,BCH,USD,51142.26,51164.75,51142.26,51164.75,9220.9,51122.019,53.570047984402784,False,False,Hold,0.0,Hold
261,2023-08-04 04:00:00,BCH,USD,51187.24,51187.24,51119.77,51187.24,12819.3,51134.3885,34.43788798995797,False,True,Sell,67.47000000000116,Buy
